169.31	8800	7074.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7583.2	8136.8	6596.1	6588.5	6921.1	7634	6234.4	6239.9	7793.8	7773.4	6604.2	7816.8	8079.7	7019.8	7410.8	8370.2	7778.2	7667.5	8800	8800	8800	8800	8800	1105	2760.8	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8406.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8091.3	7235.2	7458.1	6421.1	5261.1	5634.4	6914.2	5981.2	5346.1	6361	7690	6294.9	6116.9	8800	8800	8800	8800
930.72	7652.6	8800	8800	8800	8800	8800	8800	8800	8800	5371.5	4333.7	4116.2	4064.3	6010.9	6756.4	6997.8	6406.9	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8729	8800	7576.1	7939.9	7350.6	7704.7	8057.1	8186.1	6992.7	7412.9	7425.8	6551.2	7804.2	7064.7	7838	8080.5	8249.2	7477.7	8800	8114.3	8800	8080.7	8800	8800	8800	8800	8800	8800	8800	8800	8189.7	4125.6	5067.9	5965.8	5178.6	7320.9	8800	8800	8800	8800	8800	6307.3	6999.4	7298.3	5257.7	4526.5	5186.5	4431.1	6419.8	6506.4	7323.6	5554.2	7754.5
8800	8800	8800	8800	8800	8800	8800	2181.9	4144.7	5625	8800	8800	8800	8800	8800	8800	8800	8800	8308.6	8800	7415.2	8800	7265.8	7920	6238.5	8236.9	6767.4	7643.3	6373.5	6904.9	5276.6	7470	5806.7	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8418.2	8800	7524.3	6217.5	6215	6378.1	4268.4	6550.9	6640.6	5621.6	6714.5	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7798.1	8433.6	6982.8	8800	7040.6	8800	8256.4	8339.4	7934.6	7960.1	7089.1	7474.9	7439	7410.4	7957.5	6159.3	7669.4	7241.5	6618.6	8800	8800	7027.8	7779.2	6552.8	5233.7	6303.3	5621.1	4116.5	5975	5425
8211.6	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8344.4	6571.8	5723.5	5803.3	3996.9	4148.3	4747.1	5574.7	5632.7	6653.7	7820.1	7553	6775.7	5623.2	5285	3971.6	3703.8	3499.4	4898.4	5514.8	7011.3	6541.8	7600.4	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	4210.7	4996.7	5125.5	6348.8	5485.2	6700.7	6285.1	6494.9	6751	7664.3	7037.8	8138.3	6904.5	7338	8800	8800	7638.6	7789.6	7509.9	5894.8	5643.1	4968.5	7213.7	5629.7	4260.7	5379.7	7242.4	5363.6	5379.6	7740.2	6513.3	8800	8800	8800	8800	8800	8800	8800
2810.9	5996.3	4625.2	4418.8	4919.2	5626	4457.6	5341.3	4767.7	5563.9	5992	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	6445.2	8497.9	5642.2	7120.8	8053.7	8800	8099.2	8800	8470.2	8800	8697.7	7612	7326.2	8502.4	7925.3	8430.6	8800	8800	8800	8800	8714.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7055.1	6606.6	6606.2	6412.2	6158.5	5948.9	5521.6	6017.7	6249.5	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	4808.5	2900.1	3674.8	7733	8800	8800	8800
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	6502.1	5200.4	5898.5	7978.6	6758.8	7326.9	8800	8800	8800	8800	8800	8054.1	7330	5451.7	4680.9	5232.3	4929.2	5862.7	3926.3	5978.1	8800	8800	8800	8800	8800	8800	8000.1	6299	4687.5	5360.9	4529.1	4371.5	5874.3	7150.4	8370.9	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8561.8	8800	8423.9	8800	6947.3	8800	7752.2	7325.6	8230.6	7350	7907.1	7254.6	8562.1	7115.4	8800	7353	8800	8244.8	8525.9	5913.5	8451.8	7124.5	7940.4	7182.2	8421	7335.7	8426.4	8036	8800	8784.5
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7676.4	5353.6	5808	4794.1	7371.5	6181.7	7849.9	8024.6	8717.2	8112.7	7778.4	7277.7	7884.7	7825.5	7123.7	8800	8800	8800	8800	8800	8800	7826.5	6370.3	4504.3	3945.9	4191.9	5087	5884.3	6972.7	8800	8800	8800	8800	8800	7418.7	5904.3	3753.5	4448.3	2702	1983.9	3617.1	3924	6390.5	8800	8800	8800	8800	8800	8800	8800	8800	8800	8542.4	6146.9	6389.9	6282.7	5676	4806.5	5003.5	6354	5642.7	6014.7	6449.7	7596.9	5985.8	6978.4	6793.8	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	4564.7	4515.4	4389.5	3888.2	4551.3	4438.5
5207.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	6741.7	5198.6	3383.7	3980.2	3931.7	4172.6	4781.1	7232	5275.6	5923.8	7012.2	7460.2	6237.8	7701.1	8800	8208.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8349	6892.4	7368.3	5503.2	5649.5	5371	7529	5597.4	5200.6	5639.4	6255.7	5317.8	5534.4	5420.8	6616.2	5639.3	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	6450.6	6445.1	5526.7	5283.7	2804.7	4996.3	3941.7	5301.5	7286.5	7466.5	6378.9	6218.2	4857.1
5717.5	7807.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8569.1	8089.6	6119.5	6434.3	7648	6673	5368.4	4495.1	6373.2	4913.4	6762.5	7941.4	8800	8610.4	8800	8387.1	7255.1	8143	7518.2	5269.7	4697.4	7161.8	4984.2	4774.8	5784.1	5214.2	8800	8800	8800	8800	8800	8146.2	7843	7491.8	7457.9	5881.7	5678.2	6013.3	7425.7	6697.9	7898.3	7828.1	7434.2	6728.5	6700.1	6571.5	5773.1	5628.4	8296.4	8433.8	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	5680	5512.3	3040.8	4184.4	3649.4	4496.4	4049.8	5987.4	6975.3	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8797.1	8723.1	5498
8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8171.8	7304.4	6849	7073.1	6278	6143.8	5630.1	6032.6	6303.1	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	7664.7	5976.8	7210.1	5776.3	4549.1	4351.3	3471	2362.3	4572.9	5618.4	6835.9	7399.7	6912.3	6015.9	6051.6	5005.6	5952.7	6887.5	5256.4	6291.6	6184.3	6352.2	5140.6	7106.6	5326.3	8800	8800	8800	8800	8800	8769	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	8800	5024.6	4802.8	3759.2	6064.1	5385	4045.2	6243.3	6773.3
